teff,ra_x,dec_x,parallax,pmra,pmdec,g_mag,b_mag,r_mag,br_col,L,B
4664.17,328.52389594736,26.68385770253,0.9916,-0.297,0.703,16.44345,17.061419,15.671019,0.617969000000002,80.8321555032568,-21.3465607028803
6794.81,323.8597173924,42.40000746361,1.348,5.715,-7.473,11.509392,11.777479,11.098495,0.268087,88.7632505030985,-7.10590809554413
5525.1,200.84765523616,9.79554538185,1.1165,-25.141,2.68,13.039416,13.403321,12.51606,0.363905000000001,327.940502343644,71.0992364792297
5703.51,66.32344450119,41.24946879567,1.8476,36.976,-10.11,13.218046,13.678501,12.599647,0.460455000000001,160.304777575196,-5.60711589123103
5594.9,137.3748127979,4.99208565081,1.7689,-11.586,-25.294,13.309377,13.692246,12.728358,0.382869000000001,225.296764233094,32.8237785590632
5112.94,235.28785444869,4.35468119986,0.7426,-5.915,-32.306,13.571136,14.052205,12.937943,0.481069000000002,11.2087888937197,43.6020736133376
5641.4,68.64571395853,-17.35453648841,3.7291,20.502,9.866,11.108912,11.498606,10.587895,0.389694,214.437747735187,-37.8543375333445
5306.92,106.2396501108,10.14485845961,1.2377,-0.712,-12.347,12.827971,13.240777,12.269687,0.412806,205.378816897715,7.58344029203936
6199.61,137.29082628833,-4.25162182564,0.8461,-3.41,3.198,14.813067,15.078595,14.379849,0.265528,234.376900359947,27.9062124562013
5912.2,0.91689020322,-12.45299529468,2.6957,-0.769,-11.463,11.628819,11.9016,11.213832,0.272781,83.2685294494107,-71.5440020010333
5885.22,195.19046344771,33.60484776035,2.3516,7.643,8.807,12.612993,12.920805,12.145217,0.307812,106.259970706762,83.2189730648757
4752.5,88.64359412602,-42.32019062121,0.8727,0.975,12.907,10.747293,11.348881,10.041343,0.601588,248.704095714155,-27.9436810286381
6312.77,129.14494252028,11.6535281342,0.7066,-1.055,-2.42,13.644109,13.900608,13.22772,0.256499,214.105954243948,28.5618421926498
4687.6,139.21210121736,-6.55644272216,1.5519,8.104,-14.376,9.767283,10.339826,9.083383,0.572543,237.757451079877,28.1660114632895
4784.04,105.3988874843,55.64020476081,2.9835,8.696,-42.711,13.66261,14.205437,12.993053,0.542826999999999,160.869711665643,23.495318752817
5251.8,114.53249006437,13.56246102427,0.4687,-1.506,-6.476,13.763025,14.289494,13.105777,0.526468999999999,205.805665337346,16.3782399219193
4506.945,245.29473235297,52.62441847974,0.8075,-2.166,0.411,17.548704,18.156273,16.772638,0.607568999999998,81.1493651377583,43.7671524991105
5355.66,145.05850899589,21.4265119154,2.5536,-29.129,-17.394,13.003928,13.424472,12.443983,0.420544,209.612300673235,46.3085146319566
5131.47,44.5611037657,3.79403442033,0.9573,13.541,6.473,16.15138,16.661726,15.475934,0.510346000000002,172.548541906692,-46.4993484426767
4967.7,63.53895971115,27.02170389791,0.278,1.173,-1.452,14.809685,15.725597,13.861378,0.915912000000001,169.094689264379,-17.1706211655761
6035.65,15.26314421023,38.01810654545,0.7721,-4.541,6.811,14.803243,15.09374,14.344058,0.290497,125.018040175985,-24.8146958515221
6024.04,108.84188469097,14.44270290216,0.9316,2.553,1.315,13.913111,14.242726,13.432831,0.329614999999999,202.578828196538,11.7448414597414
5629.49,134.46623356057,10.38686383484,1.152,2.377,-1.646,13.792003,14.1582,13.268735,0.366197000000001,218.020792938959,32.7516069308582
5616.2,263.89064649961,28.27700713465,2.386,3.477,-49.572,12.993006,13.337332,12.488598,0.344326000000001,52.1969142978617,28.0854093743712
4740.03,54.8629662103,36.12212312355,1.5593,-2.87,-3.884,16.040113,16.810656,15.159942,0.770543,157.032139090173,-15.3913442606643
6307.9,351.7664676505,-0.66384015436,3.0858,26.665,4.464,11.268557,11.55712,10.842073,0.288563,82.0086582942144,-56.6766834262654
6757.86,104.17407546367,41.48481936235,0.3563,2.831,-2.34,15.399644,15.671153,14.956448,0.271509,175.094792413363,18.5026998951376
5749.96,16.48527548772,38.52112632888,0.6863,1.953,-2.896,15.523794,15.823023,14.971198,0.299228999999999,126.042967643927,-24.2629996938469
4644.93,265.34933554976,2.05640923124,0.1739,-0.305,-3.594,14.02047,14.724245,13.220799,0.703775,26.6347617570641,16.4969711514391
5767.9,55.64473426377,-3.90995733227,1.2728,10.949,5.595,13.954273,14.336927,13.415736,0.382653999999999,190.976592403983,-43.0580578004212
4917.56,128.58934499492,6.88605960509,1.1335,3.44,-7.16,15.943548,16.460085,15.284625,0.516537,218.667063152225,25.9924447831174
6247.99,111.94932295578,36.92803584186,1.0994,-0.674,-4.876,13.391584,13.673801,12.948977,0.282216999999999,181.780789218497,22.7280116794073
5044.49,144.57091471064,27.86677568417,2.6718,-5.858,-0.249,13.991228,14.460176,13.376088,0.468948000000001,200.310140895211,47.4462595864805
5586.19,263.69286451933,45.52434276462,0.3194,-1.815,18.534,17.052212,17.384102,16.545057,0.331889999999998,71.6311817185188,32.0109851710289
6219.23,270.83809397387,17.85916519504,1.1497,-4.492,5.849,12.827023,13.133235,12.371028,0.306212,44.0261374400167,18.437626883659
7416.23,24.12423324298,4.85561423967,0.6401,-1.495,-6.861,12.990751,13.10742,12.709581,0.116669,143.419859311892,-56.2132633919629
5943.06,231.84880547074,12.02521235674,2.1125,-20.323,-10.239,12.655273,12.981911,12.177053,0.326638000000001,18.250997290126,50.4956003983124
6193.01,37.25930967942,23.42120215264,1.3687,3.406,-14.63,12.835191,13.174816,12.336007,0.339625,150.219935833842,-34.2269210247259
5622.28,127.57325248201,27.76845067567,0.8114,-1.503,-9.653,15.288038,15.668534,14.751787,0.380495999999999,195.917899285169,32.7982673333446
5716.81,18.33968569245,4.90715357283,0.499,-4.056,1.401,15.623817,15.970862,15.108301,0.347045,133.140706148027,-57.5294483908873
6241.9,285.22165594855,-68.16439141237,1.159,-3.514,-4.465,11.403683,11.67887,11.00509,0.275187000000001,327.334697397335,-25.9070683308609
5882.79,291.45944391675,46.48268518066,1.0954,-15.67,-17.466,14.230921,14.56355,13.740143,0.332628999999999,78.4120944565992,13.8290519945446
7661.1,102.96846038506,23.98639671334,0.3728,1.816,-2.632,14.660796,14.830535,14.348262,0.169739,191.371533157155,10.772686787441
4779.53,223.56040532619,13.83397430279,2.7809,-35.465,-15.961,13.939519,14.48955,13.260554,0.550030999999999,14.221923379759,58.4389555408157
4951.2,69.21545149973,-34.84034926438,6.0407,122.534,-40.253,11.952084,12.368352,11.388375,0.416268000000001,236.713715207974,-41.6972760017893
5256.42,28.85473427621,39.4347511358,1.2448,-15.749,-11.135,15.270736,15.728497,14.664304,0.457761000000001,136.181622900037,-21.7852112516409
6448.17,137.68372491029,19.28250881321,0.3621,2.906,-5.987,15.264334,15.524293,14.85012,0.259959,209.379006047481,39.0725611364026
4465.27,166.33157588845,14.58129376422,1.7482,-19.916,-13.02,15.061218,15.666766,14.336759,0.605548000000001,234.490585110562,62.3051744310258
5630.37,52.95639691979,27.82691562728,2.2207,16.138,-12.675,13.945004,14.450754,13.29095,0.505749999999999,161.128631916502,-22.9060288252115
5266.95,27.64080034062,36.91012173749,0.882,6.265,-10.339,15.651114,16.131521,15.014599,0.480407,135.883574766527,-24.4701650901586
5923.59,296.10431807007,42.90432807258,2.4888,14.885,14.585,12.633531,12.970434,12.143555,0.336903,76.675691692364,9.26856400190798
6401.57,108.47688135421,31.89743940636,0.3818,-1.036,-2.644,15.55642,15.832286,15.124107,0.275866000000001,185.831410478529,18.3549949568303
5307.46,202.70507312438,46.97542343915,3.5121,1.088,-16.19,12.169874,12.62297,11.576163,0.453096,104.201842346074,68.694770855991
4845.08,341.16301335443,1.50314660387,1.0228,-4.599,-8.92,16.289574,16.849543,15.581758,0.559968999999999,70.9875695719717,-48.1607065586855
5564.31,261.54746931187,16.27427880789,0.8657,9.115,-10.652,15.251646,15.656143,14.682044,0.404497000000001,38.6991293129575,25.9945264762722
5606.19,2.39952451951,34.55315610301,3.31,-24.086,-19.577,12.364447,12.752749,11.826879,0.388301999999999,113.22468842064,-27.5287113163241
5759.34,175.37874802427,12.22888481157,1.1523,-34.566,-5.691,14.2068,14.537126,13.708359,0.330326000000001,251.791859227585,67.8515469441896
4850.06,258.99949110472,24.33958853041,0.2494,-6.359,-17.051,13.915981,14.450097,13.240898,0.534115999999999,46.3476519526089,31.0600622553746
5117.8,37.91783621711,-73.34040427153,2.287,32,28.851,11.266868,11.729777,10.670297,0.462909,293.541413234272,-41.9109575242238
5758.54,146.32623216149,-0.4609727096,0.6206,-6.191,-0.257,14.181879,14.544364,13.657199,0.362485,236.780987938606,37.4857620762995
4673.65,232.4626712616,2.04650902641,2.8505,-22.995,-27.979,12.117273,12.76652,11.327317,0.649246999999999,6.31012916629738,44.5524702162896
4674.7,135.2316875449,-32.60301516552,1.0778,-4.644,13.733,10.87577,11.454995,10.182644,0.579225000000001,256.8535283632,8.95952273155723
5691.18,44.38349832176,4.80166490922,0.694,8.089,-12.708,14.845551,15.270529,14.254808,0.424977999999999,171.378686510932,-45.8742220480862
5885.03,27.77765431725,1.20043606315,2.5075,22.594,13.321,12.842037,13.152959,12.378252,0.310922,152.204625669901,-58.2387563146017
7233.26,53.28505803539,49.80939979258,0.864,1.931,-0.356,11.373259,11.735894,10.85413,0.362635000000001,147.775039211576,-5.0996024609065
6299.41,289.97592166592,-1.14536684508,1.1103,-3.941,-7.961,13.817148,14.314975,13.15873,0.497827000000001,35.1651472901162,-6.85458742545218
6009.1,85.64063644141,-39.18707565619,1.7709,-2.34,5.891,10.313052,10.550821,9.955399,0.237768999999998,244.658363464354,-29.4929792761597
4944.2,202.19591089354,-49.34108498809,0.4845,-7.817,-1.103,11.872372,12.433368,11.187802,0.560995999999999,309.16177267456,13.0783931949549
6192.98,107.90645207735,35.40422870369,3.7978,7.77,-9.884,10.870139,11.160119,10.442747,0.28998,182.18890336918,19.1466303610341
5924.5,42.40125729901,24.05420684126,1.2779,-5.957,-9.143,14.210454,14.687192,13.577765,0.476737999999999,154.772605214066,-31.4119916746769
4213.18,186.04942564401,2.63231677357,4.7902,-32.385,-56.286,13.473688,14.336153,12.543949,0.862465,286.869945104197,64.6511968843013
5575.06,328.42260022745,-0.56452271174,2.1109,-9.771,-17.669,13.446823,13.884737,12.845443,0.437913999999999,57.2791944251718,-39.7868253112797
4536.27,231.58396310068,29.46817181663,0.2199,1.182,-9.447,13.58081,14.182344,12.856932,0.601534000000001,46.1674471447366,55.9782993170331
5318.75,265.48655354215,10.98120864367,1.1036,-4.928,-6.102,15.397932,15.889705,14.762569,0.491772999999998,35.1245758933967,20.3488164908625
4793.15,290.30098332072,42.15527689997,4.561,-4.287,-12.618,12.877236,13.471376,12.152542,0.594139999999999,74.024533490156,12.7431050694792
6464.31,98.63895153114,56.37977185538,1.091,3.501,-10.234,12.041001,12.318078,11.617882,0.277077,158.943371213014,20.086812287693
5953.52,315.18416496138,28.32680537149,0.7401,-2.509,-2.369,15.34407,15.745019,14.785495,0.400948999999999,73.5041108423607,-11.6856222287869
3970.51,189.48427378019,43.84172688333,5.9385,13.47,5.029,13.833413,14.659163,12.952498,0.825749999999999,131.314851903972,73.0661003790261
4355.53,243.83725128314,8.73146672311,0.1567,-5.857,-6.711,14.073231,14.706621,13.324864,0.63339,21.9748940893866,38.541535193371
5142.66,44.26411312555,4.75374843326,1.4379,-3.935,-8.624,12.776849,13.304786,12.112033,0.527937,171.297396962766,-45.989345424616
6277.63,77.2007932551,41.29532092098,1.3826,4.422,-11.661,12.772315,13.128146,12.253567,0.355830999999998,165.562913729221,0.652288631083165
5932.88,140.14267768029,-0.77600908298,1.9666,-4.002,-1.558,12.669839,12.980739,12.209483,0.3109,232.84767358937,32.2009128682829
5279.07,255.89879118861,25.0887139398,0.8774,2.248,1.219,12.859297,13.368005,12.212206,0.508708,46.1865576027422,33.9714142120446
5929.05,111.32316771244,25.90392934466,0.5037,2.045,-1.456,16.456446,16.792603,15.933721,0.336157,192.670914798213,18.4835559339265
5490.17,342.77647549305,36.46432807186,2.4522,50.144,45.244,13.107169,13.525304,12.521523,0.418134999999999,97.4607274135463,-20.385781875954
5882.21,34.69251782118,39.0780075081,2.2426,-20.966,-15.541,12.97254,13.310519,12.48145,0.337978999999999,140.911593493462,-20.7253734497638
5795.86,301.14905746016,23.01105000672,2.6392,-1.684,-7.982,12.619924,12.970762,12.117647,0.350838000000001,61.6899365863528,-4.52097912291965
5583.08,330.71929843881,7.00715510649,1.5545,3.846,-8.495,13.950489,14.346766,13.406806,0.396277000000001,66.6341775097071,-36.8251494668916
5866.05,186.18130837624,6.17440343884,0.7988,-66.531,-18.71,13.81961,14.117223,13.354071,0.297612999999998,284.870438337103,68.1044596330707
4939.38,343.7219044792,3.50347159812,0.6107,-0.451,0.511,13.554376,14.0877,12.881817,0.533324,75.8512013824292,-48.4213389446952
5768.45,202.19507573815,49.08293482798,1.0274,0.491,4.493,14.774065,15.089664,14.29312,0.315599000000001,107.225786275875,66.8909108745572
6097.94,15.0620434295,42.39343889675,2.259,0.438,0.67,12.46557,12.791411,11.992283,0.325841,124.667819121727,-20.4486140383448
4966.07,84.09546224949,17.29427922847,0.275,1.356,-2.464,13.497057,14.277447,12.637582,0.780390000000001,188.820191239645,-7.91975680046309
8153.61,94.61899670324,33.24794141251,0.6815,0.462,-0.438,13.283197,13.572918,12.830799,0.289721,179.683867875675,8.23998211138081
5722.91,137.02353493996,30.98785253617,1.0877,4.699,-4.943,13.485944,13.86287,12.958549,0.376925999999999,194.333426563764,41.5459581396822
5974.26,35.01034245742,58.29319913591,2.2066,18.173,-9.44,13.223117,13.641452,12.646741,0.418334999999999,134.373521532681,-2.59655328456751
5574.42,172.24242596703,5.17706092179,1.4143,-15.446,-7.13,14.744438,15.127783,14.197255,0.383345,257.441568583348,60.5442431643356
5701.27,116.45464903156,49.09054109501,1.1983,3.748,-2.161,13.333067,13.713002,12.799317,0.379935,169.50866798527,28.790344645513
5026.14,242.00653391956,31.54759195303,0.5077,-0.917,-8.475,17.71529,18.207497,17.100967,0.492207000000001,51.0940451412263,47.2812760547433
7019.93,92.57218425276,13.1934440502,1.8179,0.19,-7.82,9.927524,10.191392,9.556348,0.263868,196.505983714103,-2.90436515395429
5875.13,63.93307932543,16.00094995279,1.8616,7.814,-7.983,14.147575,14.731733,13.419498,0.584158,178.080876533308,-24.3204942171329
5464.52,342.86640141526,23.36313321958,1.2846,0.475,0.951,13.046557,13.549727,12.400598,0.503170000000001,90.2555391907743,-31.788415880551
4197.18,217.24955378057,24.54758278922,1.2269,-1.794,-8.627,16.635202,17.357672,15.812532,0.722470000000001,31.7103253316703,67.9318903940276
4851.76,120.82461583875,-1.60245959776,0.5647,-0.126,-3.005,12.498265,13.041848,11.827742,0.543583,222.803975216633,15.1678479373846
5997.24,113.37932364602,14.43347301488,0.5092,1.804,-0.92,15.858481,16.183535,15.382693,0.325054,204.496132262079,15.724882275317
5582.95,160.9665446247,58.55909300113,2.5141,-24.724,-7.174,13.166282,13.541932,12.639935,0.375649999999998,149.24155610046,51.5533888905495
5076.08,54.55152021474,19.90645057168,2.2892,15.981,-9.805,14.646266,15.226308,13.928118,0.580041999999999,168.033103298728,-28.0094147600402
5643.96,188.34985818598,47.51123058867,0.4979,-3.854,-11.641,16.40858,16.73947,15.906029,0.33089,131.578310266751,69.3130394680587
4658.7,94.45933786343,16.24322943472,0.3078,-3.18,0.241,13.909362,15.176721,12.790429,1.267359,194.697936944658,0.155914235709753
5064.99,96.20627512645,6.57281152473,0.5657,0.59,-2.567,10.795612,11.510355,10.004821,0.714743,204.041153417533,-2.8798293843334
5862.94,232.82302286671,29.52638376984,0.6666,-0.466,-16.786,15.081064,15.384538,14.605474,0.303474,46.4639084788688,54.9114505490138
4503.56,217.35800388451,18.89005034422,0.757,-21.551,-11.429,17.485811,18.083515,16.779856,0.597703999999997,18.0243106270936,66.0460935999167
5751.6,298.51647863142,42.47152128671,1.1243,-2.613,-9.503,12.626796,13.01396,12.091151,0.387164,77.1745905570197,7.51149952633736
5219.16,63.31893572273,29.8952724866,1.3633,8.099,-7.171,16.413416,17.376877,15.42653,0.963460999999999,166.810860965628,-15.3031907494929
5862.01,3.78630795923,23.66000421485,0.5304,-2.357,-10.686,15.422043,15.780446,14.895113,0.358402999999999,112.302029566253,-38.4614869782826
6094.31,147.63348954067,51.52056479449,0.3279,0.807,-0.809,15.359308,15.647253,14.908009,0.287944999999999,164.568612497023,48.3305638419026
6362.08,80.65569143344,15.16700211818,1.6321,6.252,-0.648,13.802374,14.307249,13.133757,0.504875,188.861808132448,-11.847793467879
4653.3,61.02220294612,-14.6906858014,0.3002,1.502,-13.48,11.383763,12.034192,10.641271,0.650429000000001,207.502005233102,-43.6197149827623
6371.93,84.47118970225,21.54595560041,2.7108,2.953,1.287,10.654154,10.960056,10.208291,0.305902,185.372297853844,-5.37503231278973
5099.25,15.77097267884,37.66227188494,1.016,23.773,-0.805,13.386907,13.836764,12.781855,0.449857,125.477899082866,-25.1519002984617
4911.15,114.04719989674,10.83469007506,0.2023,-1.093,0.837,14.380684,14.902476,13.717595,0.521792,208.161825147324,14.7922455932786
6057.96,112.09319814149,8.39665503672,0.6326,-6.378,-1.28,13.672279,13.979695,13.210234,0.307416,209.557388742759,11.9971891648528
6481.35,124.58178265943,7.25738558131,1.0647,-3.9,10.748,13.064615,13.293132,12.67584,0.228517,216.346299151395,22.6037774611615
6650.39,97.0561899873,48.32875552627,0.351,1.256,-1.548,15.335793,15.625476,14.881829,0.289683,166.496470257654,16.3065786871114
5670.84,106.71116383326,23.71900049549,1.5434,-0.371,-11.953,13.960333,14.323783,13.444307,0.36345,193.071431253735,13.7776208928858
5875.3,319.38392348197,31.96812073403,1.8712,1.811,5.931,13.335708,13.635596,12.766719,0.299887999999999,78.7478820721764,-12.0016357269579
5821.815,230.16906679386,37.81257713672,1.2055,-8.221,-1.179,13.63603,13.988331,13.127579,0.352301000000001,61.3504265035158,57.0123405428502
5408.18,292.58512931476,47.917697751,1.0041,3.369,-0.202,14.851225,15.270653,14.283585,0.419428,80.0843627149143,13.7485725760099
4916.4,154.35383002029,-47.93600468657,2.2661,-13.904,16.877,10.780573,11.315404,10.127018,0.534830999999999,278.060990122898,7.35852454443922
6216.69,64.06206606053,-2.68190993207,0.5092,0.568,-2.229,15.078984,15.342115,14.647907,0.263131,195.546822396264,-35.3355435909504
4773.06,333.55912314118,14.27984802282,4.595,25.894,-2.476,13.008892,13.538493,12.345215,0.529601000000001,75.38209451088,-33.7075256236635
4894.13,62.66059122954,20.99612700563,0.6147,-0.932,-6.595,14.783328,15.607775,13.892756,0.824447000000001,173.154261392136,-21.8955280192133
5685.98,143.99358979998,56.96788366984,1.8779,-7.376,-3.342,13.850409,14.241241,13.304489,0.390832,158.10325227374,44.5408724478816
6595.57,93.26776135458,17.87713214847,0.5967,-4.533,-0.336,15.442403,15.884383,14.833501,0.441979999999999,192.718604627232,-0.0663931693648293
4174.42,211.44608777324,37.76634921138,1.0155,-0.806,0.273,16.915672,17.580276,16.116291,0.664604000000001,71.8448451473994,71.1057344503811
4925.21,328.4627253963,11.58676261675,1.0067,-3.272,-1.329,11.186297,11.722993,10.525146,0.536696000000001,68.9305422862883,-32.0976373888413
